vehicle_id,mode,time_s,x_m,y_m,speed_mps,speed_mps
0,1,16.5,0,0,8.564470764512837,0.1433435260677547
0,1,17.0,0,0,5.5102568907100276,0.3381955095436113
0,1,17.0,0,0,5.5134965840874575,0.16243749538769695
0,1,17.0,0,0,8.885909086495486,0.07289523787422636
0,1,17.0,0,0,8.488912003090208,0.12303340472288148
0,3,17.0,0,0,2.684336925167683,0.06564638885225493
0,1,17.5,0,0,5.307415094888897,0.27269177642350534
0,1,17.5,0,0,7.648772959603596,0.12889242961019381
0,1,17.5,0,0,7.282284443192631,0.23859142722235352
0,1,17.5,0,0,8.190082547700916,0.09947791881757541
0,3,17.5,0,0,5.1219851881545395,0.14363862544481767
0,1,18.0,0,0,5.573837134571535,0.13714828151293046
0,1,18.0,0,0,5.79531821118845,0.16827303654831982
0,1,18.0,0,0,7.306151662281762,0.20353368507313854
0,1,18.0,0,0,8.06284404263273,0.0471341558836683
0,3,18.0,0,0,6.852756376035095,0.15038626145362258
0,1,18.0,0,0,7.393352386314642,-0.5885517447123273
0,1,18.5,0,0,6.07589276415186,0.16051039652582494
0,1,18.5,0,0,3.613889359942595,0.2498251848969937
0,1,18.5,0,0,8.97909850315818,0.01709853521662215
0,1,18.5,0,0,8.491658619598411,-0.01717934534879097
0,3,18.5,0,0,6.270816853383252,0.0981674001942626
0,1,18.5,0,0,4.387724655791765,-0.3854549386571667
0,1,19.0,0,0,6.361993480845337,0.2208131250900256
0,1,19.0,0,0,3.597915493925458,0.2299992114707441
0,1,19.0,0,0,9.286654824775486,0.028736565655684488
0,1,19.0,0,0,8.71654955042229,-0.046529225549004
0,3,19.0,0,0,6.4712836777490965,-0.010104248459277387
0,1,19.0,0,0,2.0597159452202694,-0.25235210071281994
0,1,19.0,0,0,5.450978044645135,-0.06557155735841116
0,2,19.0,0,0,6.305685557779276,0.06349733512775455
0,1,19.5,0,0,6.278017019655339,0.19535234256281353
0,1,19.5,0,0,4.1791758667441075,0.2385276373802149
0,1,19.5,0,0,7.996507406790838,0.18357871307104034
0,1,19.5,0,0,7.715868199000469,-0.09018469369234908
0,3,19.5,0,0,5.961913224194791,-0.030592884476576328
0,1,19.5,0,0,0.34932790700285005,-0.08318653553394188
0,1,19.5,0,0,7.951574846323064,-0.1793113266993522
0,2,19.5,0,0,5.8364174052829965,0.04254040692667449
0,1,20.0,0,0,5.810846284653245,0.09193377787026635
0,1,20.0,0,0,3.5320183589116447,0.14787595669558898
0,1,20.0,0,0,7.531918123867179,0.14110345752792477
0,1,20.0,0,0,5.842147234547702,-0.0849432389740579
0,3,20.0,0,0,4.9533056089743495,0.05832549920509594
0,1,20.0,0,0,5.253559350253217,-0.2073461845045611
0,1,20.0,0,0,6.739093689966368,-0.15944384463314148
0,2,20.0,0,0,6.897660782852078,0.017134898825013168
0,2,20.0,0,0,6.3543471204511235,-0.28192483847642225
0,1,20.5,0,0,5.652095789842038,0.0048952318382362485
0,1,20.5,0,0,3.590095740261801,0.029949429289281206
0,1,20.5,0,0,8.1553288881006,0.01737888151880104
0,1,20.5,0,0,6.03448435191391,-0.17515342344690724
0,3,20.5,0,0,5.965119784791076,0.03888717394030949
0,1,20.5,0,0,8.99240100769255,-0.25699175907787947
0,1,20.5,0,0,4.884471441287118,0.1066814936125762
0,2,20.5,0,0,7.804689956399541,-0.044783916182958856
0,2,20.5,0,0,8.532817562927349,-0.364711883490268
0,1,21.0,0,0,5.612253670001861,0.0020684878950202124
0,1,21.0,0,0,4.805851977272452,0.027526118943298226
0,1,21.0,0,0,7.76298418051794,0.043604248306898956
0,1,21.0,0,0,8.482850868491786,-0.20705928933106368
0,3,21.0,0,0,7.055227062399543,0.06598346941709271
0,1,21.0,0,0,9.603181219757422,-0.24437959695038947
0,1,21.0,0,0,4.341598929114304,0.2666137045038218
0,2,21.0,0,0,7.691882027485258,-0.0792042497934277
0,2,21.0,0,0,9.964044008989482,-0.17422095184640932
0,2,21.0,0,0,6.675434118136292,-0.0013697344646872618
0,1,21.5,0,0,5.624912561572329,0.010391063953978938
0,1,21.5,0,0,4.9809336223712855,0.22489719490064167
0,1,21.5,0,0,7.815656608131791,0.09266873418639632
0,1,21.5,0,0,10.05969414555792,-0.2553708850225536
0,3,21.5,0,0,6.717641205813393,0.07807820706698178
0,1,21.5,0,0,5.572327370329589,-0.07854395688032308
0,1,21.5,0,0,5.575723914687771,0.17369715784333445
0,2,21.5,0,0,6.920509228628301,0.022934271473037587
0,2,21.5,0,0,8.922773128155557,0.0755052954561688
0,2,21.5,0,0,8.228635166031102,0.030574681085686017
0,1,22.0,0,0,5.7390322116634715,0.030644312098071176
0,1,22.0,0,0,4.091371228045042,0.24365047025627673
0,1,22.0,0,0,8.530301695317439,-0.0058112039291658155
0,1,22.0,0,0,9.976235017809893,-0.3327799451734513
0,3,22.0,0,0,6.969041753398243,0.08444979164132847
0,1,22.0,0,0,4.6586515223316365,-0.1263547774387277
0,1,22.0,0,0,6.976583037262318,0.010068235612856661
0,2,22.0,0,0,6.906989852563652,0.12473875565271661
0,2,22.0,0,0,6.973993407456554,0.12438097460130056
0,2,22.0,0,0,8.107835103160694,0.05448428433281702
0,1,22.0,0,0,6.648815991394806,0.14289829090059178
0,1,22.0,0,0,6.663072261167245,-0.07891013211029989
0,1,22.5,0,0,3.987064148027016,0.12048043051457981
0,1,22.5,0,0,8.84343176131467,-0.036683037953010984
0,1,22.5,0,0,8.969184005596286,-0.3651101721007481
0,3,22.5,0,0,7.678627355038983,-0.025960154843298482
0,1,22.5,0,0,6.551475899932764,-0.07879473900409216
0,1,22.5,0,0,6.785575351313439,-0.05739252662030905
0,2,22.5,0,0,8.414111684948477,0.023908573727029234
0,2,22.5,0,0,6.290691217444128,0.2288586712280587
0,2,22.5,0,0,6.430565888375299,0.09297958401417435
0,1,22.5,0,0,5.87254683961105,0.038239418450743044
0,1,22.5,0,0,5.424021575215468,0.043490220220306186
0,1,23.0,0,0,4.79856766957127,0.0419465380126289
0,1,23.0,0,0,8.326277148761669,0.010687345053908396
0,1,23.0,0,0,8.191426883894222,-0.28498596014106625
0,3,23.0,0,0,6.2031121377718605,-0.047865791474393474
0,1,23.0,0,0,7.954205960181851,-0.15359837739413632
0,1,23.0,0,0,6.670760155836893,-0.08570067687281385
0,2,23.0,0,0,8.264299256372713,-0.12524192162675538
0,2,23.0,0,0,7.421485273632805,0.21409769126803307
0,2,23.0,0,0,4.534568184720236,0.1715594844650397
0,1,23.0,0,0,5.026312913678245,0.09053502550400135
0,1,23.0,0,0,4.6586714880562425,0.20497561838101466
0,2,23.0,0,0,5.817834928313043,0.0685589494549819
0,1,23.0,0,0,6.907569516236202,-0.11061566275335431
0,1,23.5,0,0,4.72251238549279,0.012272096316863627
0,1,23.5,0,0,7.708948024629476,0.049010945623499495
0,1,23.5,0,0,7.965359503664175,-0.22009251109159944
0,3,23.5,0,0,4.763352039104644,0.07318274777535315
0,1,23.5,0,0,6.732324173326789,-0.10315686925091777
0,1,23.5,0,0,6.996095195529207,-0.0834954967675838
0,2,23.5,0,0,7.749795963460749,-0.15414277569162138
0,2,23.5,0,0,8.447750099370017,0.052430622545653435
0,2,23.5,0,0,6.443129910619311,0.1445179483999706
0,1,23.5,0,0,4.875613800876542,0.08656811273577032
0,1,23.5,0,0,5.28613460928466,0.13222637238573715
0,2,23.5,0,0,4.557101996321484,0.028156283636117194
0,1,23.5,0,0,7.876834612183626,-0.11533136125758314
0,1,24.0,0,0,4.550116340706283,0.07569267835907316
0,1,24.0,0,0,7.82349120701366,0.0631801701814528
0,1,24.0,0,0,8.00326052131209,-0.19533911357238423
0,3,24.0,0,0,5.3750731455684795,0.10145826761800382
0,1,24.0,0,0,4.779168103499283,-0.027548966823908283
0,1,24.0,0,0,7.084141893632245,0.1581282651441154
0,2,24.0,0,0,7.541879914416906,-0.022018487092442963
0,2,24.0,0,0,8.507059283632806,0.022819300713284224
0,2,24.0,0,0,8.569889724009657,-0.01812079341637416
0,1,24.0,0,0,6.59600923378784,-0.045349725194584106
0,1,24.0,0,0,6.397762188070013,-0.06732363377646555
0,2,24.0,0,0,4.542430780993769,0.033258234166929315
0,1,24.0,0,0,7.844536344551979,-0.04365967546888698
0,1,24.5,0,0,5.422757960908886,0.12021975324397359
0,1,24.5,0,0,7.973803540942737,0.12604400994313392
0,1,24.5,0,0,8.491747528251059,-0.20899532459555079
0,3,24.5,0,0,6.911238603674068,-0.06195734479787005
0,1,24.5,0,0,3.9686262168812028,0.08483599058813136
0,1,24.5,0,0,5.1860703665618715,0.303597998222229
0,2,24.5,0,0,8.161708776087895,-0.01780981541540738
0,2,24.5,0,0,8.458496798115986,0.016872639449448792
0,2,24.5,0,0,7.674370641363654,-0.004727476663385732
0,1,24.5,0,0,5.830591743895455,-0.05250935047816481
0,1,24.5,0,0,6.916931758006271,-0.06361368843270837
0,2,24.5,0,0,5.597577911340658,0.11249158729839134
0,1,24.5,0,0,6.6467900974526,-0.0007336610424264087
0,1,25.0,0,0,6.4520086947880895,0.1851307597160282
0,1,25.0,0,0,8.049489170711132,0.2847867751855249
0,1,25.0,0,0,9.216671404320051,-0.1644587679589403
0,3,25.0,0,0,6.564696197268526,-0.13663808009440664
0,1,25.0,0,0,5.390792587621612,0.07610573933327001
0,1,25.0,0,0,4.510274370131679,0.1293126539189885
0,2,25.0,0,0,9.777241417235404,-0.11524856134383467
0,2,25.0,0,0,8.672348415385452,-0.08857165122518393
0,2,25.0,0,0,5.490898875052403,0.1798781232765165
0,1,25.0,0,0,4.771057292018648,-0.06689825054421726
0,1,25.0,0,0,5.41546823843473,0.016204302381959988
0,2,25.0,0,0,6.332593465925285,0.09204805936081219
0,1,25.0,0,0,7.615764184201295,-0.036887746590654066
0,1,25.0,0,0,6.281620090489313,-0.09565068200497186
0,1,25.0,0,0,4.112867411256936,0.19848881625049233
0,1,25.5,0,0,6.733391359565118,0.1462850693263037
0,1,25.5,0,0,7.9041543506596845,0.40684894009437966
0,1,25.5,0,0,9.360337399372696,-0.040164403942038775
0,3,25.5,0,0,5.41049599266499,-0.09303701085212197
0,1,25.5,0,0,6.001523637222013,0.07116281138933334
0,1,25.5,0,0,5.267089410166347,0.003951832642491611
0,2,25.5,0,0,10.105373076174564,-0.14706379523482524
0,2,25.5,0,0,8.835178976033438,-0.13253142065655138
0,2,25.5,0,0,7.475504694978689,0.07051796115464677
0,1,25.5,0,0,6.447681190543378,-0.004268242466709209
0,1,25.5,0,0,4.580753310255476,0.03234858722040125
0,2,25.5,0,0,5.941479537537484,0.04041411554115419
0,1,25.5,0,0,8.402002789406122,-0.18162658664927758
0,1,25.5,0,0,6.6565350508595955,-0.31421122979315497
0,1,25.5,0,0,5.559673649149144,-0.07033831447214241
0,1,26.0,0,0,6.205586873164866,0.12114017372405828
0,1,26.0,0,0,8.700173111068436,0.10644363405473085
0,3,26.0,0,0,4.975241821114175,-0.0864661153431688
0,1,26.0,0,0,5.0079941749276875,-0.09966658913323194
0,1,26.0,0,0,6.034903929100602,0.07239185158152164
0,2,26.0,0,0,8.364838225735411,-0.04739439934288291
0,2,26.0,0,0,8.11354318457815,-0.06129142084190953
0,2,26.0,0,0,9.03631036376649,-0.023662160032401985
0,1,26.0,0,0,6.927960975773375,0.11030287913785511
0,1,26.0,0,0,5.247007359393674,0.11976922590158662
0,2,26.0,0,0,6.3950691023131245,-0.036105316021706274
0,1,26.0,0,0,7.953566972837902,-0.2906093259279167
0,1,26.0,0,0,9.351510250348264,-0.3336020764102733
0,1,26.0,0,0,7.421902267571946,-0.3322573416936367
0,1,26.0,0,0,4.845371922135478,-0.08832451523128688
0,1,26.5,0,0,6.04695159744705,0.08832108487231519
0,1,26.5,0,0,8.185918747382956,0.25027109542060405
0,3,26.5,0,0,5.664924971400136,-0.15931026441814639
0,1,26.5,0,0,3.508579109035096,-0.1608707676767205
0,1,26.5,0,0,5.603040722541466,0.12026716411231801
0,2,26.5,0,0,7.39751620543726,0.05205594061522989
0,2,26.5,0,0,7.910514227195822,-0.03447081849532891
0,2,26.5,0,0,8.601199679559059,0.03592620676769422
0,1,26.5,0,0,6.218282489292788,0.06668991634934454
0,1,26.5,0,0,6.030255601513384,0.23075602632357878
0,2,26.5,0,0,6.373685750003739,0.029813808468939215
0,1,26.5,0,0,6.876340383632904,-0.2798971691051764
0,1,26.5,0,0,9.058547755453151,-0.2234405338555896
0,1,26.5,0,0,4.62597959344477,-0.3011840098955796
0,1,26.5,0,0,3.9214880859780914,-0.17703946470288057
0,1,27.0,0,0,6.536865718946639,-0.00831803959196406
0,1,27.0,0,0,8.44113808946098,0.298439629237622
0,3,27.0,0,0,7.007668126450971,-0.1635691605785524
0,1,27.0,0,0,4.433169133923389,-0.17344399490907628
0,1,27.0,0,0,5.368663231908424,0.007756378283199544
0,2,27.0,0,0,8.019629261769005,0.05866284418273169
0,2,27.0,0,0,8.366943154054791,-0.02883887511304103
0,2,27.0,0,0,7.871116767941106,0.1107974481657112
0,1,27.0,0,0,4.817953843691144,-0.020892208220079887
0,1,27.0,0,0,5.271708414299831,0.1805074077643289
0,2,27.0,0,0,5.673328075773099,0.0765877804919318
0,1,27.0,0,0,6.79558188951609,-0.2580664448332506
0,1,27.0,0,0,7.607010317270201,-0.20814991391552995
0,1,27.0,0,0,1.8407158464479387,-0.08046394532126186
0,1,27.0,0,0,2.5079135207252556,-0.19113199772141645
0,1,27.0,0,0,7.551893347565766,-0.22393900063693611
0,1,27.5,0,0,7.278230355703851,-0.08984760715254346
0,1,27.5,0,0,8.507511595565619,0.30985755930121517
0,3,27.5,0,0,7.36442535119827,-0.042060534465052396
0,1,27.5,0,0,6.57151263257505,-0.25398572640307354
0,1,27.5,0,0,6.8285536128860285,-0.10801932649662195
0,2,27.5,0,0,8.838201524741976,-0.0071086516090685566
0,2,27.5,0,0,9.048112008307065,-0.10968877209027998
0,2,27.5,0,0,7.508443184499232,0.1358739847938847
0,1,27.5,0,0,3.7049171595329433,-0.018130949695753656
0,1,27.5,0,0,6.002744904335213,0.018461600648417634
0,2,27.5,0,0,5.801728541786985,0.024257320826950257
0,1,27.5,0,0,6.685918098496867,-0.17189830984957669
0,1,27.5,0,0,6.843948661878123,-0.25053201626554245
0,1,27.5,0,0,3.2767750726374048,-0.006991526337957962
0,1,27.5,0,0,2.3003131851718024,-0.17985899094695953
0,1,27.5,0,0,5.840099103676178,-0.14104929667892901
0,1,28.0,0,0,7.768906803555605,-0.0741394325410523
0,1,28.0,0,0,8.18111384406744,0.3400990252055557
0,3,28.0,0,0,7.22457952691126,0.0136537912223359
0,1,28.0,0,0,7.110131518243337,-0.29866031316348257
0,1,28.0,0,0,6.8490169114468165,-0.06084177796727733
0,2,28.0,0,0,8.562696105866104,-0.043254970268374396
0,2,28.0,0,0,9.100864559766475,-0.13813515800880388
0,2,28.0,0,0,6.866322892826334,0.15142715094998582
0,1,28.0,0,0,4.047941737617057,0.0563308863312819
0,1,28.0,0,0,7.669754097355487,-0.04210312359039091
0,2,28.0,0,0,6.803115869845504,0.035722016672784025
0,1,28.0,0,0,6.160840630946664,-0.14677158413072658
0,1,28.0,0,0,5.007700935389854,-0.08676055334797982
0,1,28.0,0,0,6.106030940637172,-0.15858856133478558
0,1,28.0,0,0,5.587788239895315,-0.1841396669840185
0,1,28.0,0,0,4.955763650551939,-0.18255639295254023
0,1,28.0,0,0,7.7394147250752665,0.013741767655838484
0,1,28.0,0,0,4.948007432409413,0.10653876800721444
0,1,28.5,0,0,7.743038506302591,0.06736652266169749
0,3,28.5,0,0,6.096733269206607,-0.0400902137207562
0,1,28.5,0,0,5.8266162103308075,-0.14890659371068038
0,1,28.5,0,0,5.636237534599048,-0.15206196508092254
0,2,28.5,0,0,8.543752068482185,-0.044054081428343925
0,2,28.5,0,0,8.882323751417319,-0.06906912407415394
0,2,28.5,0,0,7.339066793424924,0.004225254676129814
0,1,28.5,0,0,5.163940581908156,0.1631973142836011
0,1,28.5,0,0,6.607706213149227,0.02269110237487083
0,2,28.5,0,0,6.6806241190004485,0.04095952793710931
0,1,28.5,0,0,6.979453884149194,-0.13689137876614021
0,1,28.5,0,0,4.157634237327963,0.04195695754642229
0,1,28.5,0,0,5.750192444265904,-0.2040777787316637
0,1,28.5,0,0,7.789406076944478,-0.15081392577132077
0,1,28.5,0,0,5.71709438276296,-0.21544740487449981
0,1,28.5,0,0,9.267175165767869,-0.13630912398132553
0,1,28.5,0,0,5.652195030582116,-0.0219831353371928
0,1,29.0,0,0,8.02200682455434,0.17842939130570826
0,3,29.0,0,0,5.7267948833642555,-0.08792139032865351
0,1,29.0,0,0,5.90680931465868,-0.0522326900631407
0,1,29.0,0,0,5.607692959864359,-0.3380121496390403
0,2,29.0,0,0,8.693100885281009,0.007313999460672327
0,2,29.0,0,0,8.569597326210912,0.03298402088234607
0,2,29.0,0,0,7.865485201284972,-0.1827993402343006
0,1,29.0,0,0,5.287458157620375,0.17379708642307448
0,1,29.0,0,0,5.114983695177124,-0.016814320449824036
0,2,29.0,0,0,6.229982014260428,-0.05195978982543023
0,1,29.0,0,0,7.985018265232546,-0.20438473708638966
0,1,29.0,0,0,5.4721310322978205,-0.08129838127494896
0,1,29.0,0,0,4.659366189064698,-0.16309563013191702
0,1,29.0,0,0,6.1036652118991634,-0.11054746460541304
0,1,29.0,0,0,5.298234172850112,-0.18758217628237775
0,1,29.0,0,0,11.448679435921857,-0.20778614834358355
0,1,29.0,0,0,5.359081402045084,-0.01435180544381833
0,2,29.0,0,0,7.993267894487111,-0.13074592438182422
0,1,29.0,0,0,5.283647065729908,0.08368737965523258
0,1,29.5,0,0,7.938325910783515,0.1486004778687738
0,3,29.5,0,0,6.460022984497558,-0.020308442689777727
0,1,29.5,0,0,6.828658501998546,-0.19450954795976674
0,1,29.5,0,0,6.472510143623724,-0.3844751091829867
0,2,29.5,0,0,8.52467500747644,0.030965478008499882
0,2,29.5,0,0,8.190318224448658,0.05709341081574537
0,2,29.5,0,0,7.7249890562061,-0.17513575281908356
0,1,29.5,0,0,5.495882899104977,-0.03829456141573821
0,1,29.5,0,0,5.623339456941622,-0.10423425889050936
0,2,29.5,0,0,5.396980367982263,-0.06070788400463813
0,1,29.5,0,0,6.757910062755399,-0.14762551795211415
0,1,29.5,0,0,5.497222183612098,-0.08619055163513188
0,1,29.5,0,0,4.655239703603336,-0.07579781120729495
0,1,29.5,0,0,4.757676460876771,-0.016133959799130695
0,1,29.5,0,0,4.125041261846347,-0.06612945034823736
0,1,29.5,0,0,11.5578356404874,-0.17220455447925942
0,1,29.5,0,0,5.199396866355669,-0.054365622937859334
0,2,29.5,0,0,7.77003616577436,-0.05223354174225424
0,1,29.5,0,0,5.775771726267338,0.03898678436461027
0,1,30.0,0,0,7.878583637777771,0.04772758957768895
0,3,30.0,0,0,6.869650074818291,0.017349864328248307
0,1,30.0,0,0,6.616420695307082,-0.20548909825703823
0,1,30.0,0,0,6.3163352175447,-0.174018214043198
0,2,30.0,0,0,8.44511281464538,0.0438899356729808
0,2,30.0,0,0,8.394152316524183,-0.02704660778391227
0,2,30.0,0,0,6.971556101317354,0.0009783064774769026
0,1,30.0,0,0,5.169894990672965,-0.18577542122092056
0,1,30.0,0,0,7.29320493057743,-0.12781137927137654
0,2,30.0,0,0,5.487047768007105,-0.0443130760795043
0,1,30.0,0,0,6.592531216866261,-0.1168845484878064
0,1,30.0,0,0,5.109873066966411,-0.016436708183529387
0,1,30.0,0,0,6.190178987313972,-0.10360753818425546
0,1,30.0,0,0,4.874887848831637,0.07035736402485626
0,1,30.0,0,0,3.7674974772210006,-0.03316886348354326
0,1,30.0,0,0,10.584716040662892,-0.0910359364556555
0,1,30.0,0,0,5.087083510284345,-0.13680231293970693
0,2,30.0,0,0,5.143024072109134,-0.035870955468366786
0,1,30.0,0,0,5.706358647826904,-0.10833005330217751
0,1,30.0,0,0,8.462597962221539,0.0396622275393981
0,1,30.5,0,0,7.772652279985007,0.02822672682128999
0,3,30.5,0,0,6.721404661464005,-0.06676980249062399
0,1,30.5,0,0,5.576030388916117,-0.0012852587330557958
0,1,30.5,0,0,5.417025086256469,0.05805131976502876
0,2,30.5,0,0,8.062079740896975,0.07978961461297802
0,2,30.5,0,0,8.476712415742524,-0.050710087894148215
0,2,30.5,0,0,6.830452119628628,0.011911409918980634
0,1,30.5,0,0,4.830537671608924,-0.15915035633320876
0,1,30.5,0,0,7.381832835145011,-0.12908119809057958
0,2,30.5,0,0,6.873308734487022,-0.05356498404908722
0,1,30.5,0,0,7.533210893028592,-0.11242911708484203
0,1,30.5,0,0,5.778080191301935,-0.052829645872764015
0,1,30.5,0,0,5.439911543499188,0.00853576558225046
0,1,30.5,0,0,5.335832994957247,0.04122003005695498
0,1,30.5,0,0,4.896649440305767,-0.07601243483341628
0,1,30.5,0,0,9.312528971441004,0.06147951460874934
0,1,30.5,0,0,4.418995300917026,-0.017898563154809106
0,2,30.5,0,0,4.442163354713085,0.08059304704636668
0,1,30.5,0,0,5.465499599453015,-0.16794743604367235
0,1,30.5,0,0,8.853672818587501,-0.07634068075056301
0,1,31.0,0,0,7.435669147089224,0.15318776410950363
0,3,31.0,0,0,6.222505746081671,-0.08451348980126956
0,1,31.0,0,0,4.890400507081121,0.15808147674174447
0,1,31.0,0,0,5.878609405404948,0.0395131098670146
0,2,31.0,0,0,8.101562055799526,0.05661504239039008
0,2,31.0,0,0,8.42690124094113,-0.0437289216404096
0,2,31.0,0,0,7.010396798685191,-0.030214696435563213
0,1,31.0,0,0,5.068926860795899,-0.09342749329661337
0,1,31.0,0,0,7.251613306833117,-0.14305864215956432
0,2,31.0,0,0,7.408303595409235,-0.004081558761754936
0,1,31.0,0,0,7.264214574963638,-0.12526912043665117
0,1,31.0,0,0,5.8120534243882735,-0.08518109231516621
0,1,31.0,0,0,4.014006732337935,0.18862322818026647
0,1,31.0,0,0,5.299719272703284,-0.13715711496614807
0,1,31.0,0,0,6.5625026950576455,-0.025415695939517126
0,1,31.0,0,0,9.15478472494029,0.01884283389222109
0,1,31.0,0,0,5.796770125663484,-0.08456453711009405
0,2,31.0,0,0,6.727486193404209,0.08615988431737853
0,1,31.0,0,0,5.91169416298511,-0.08187139929357203
0,1,31.0,0,0,9.434943534954948,-0.2416741235718797
0,1,31.0,0,0,5.800916254545443,-0.008013833892643785
0,1,31.5,0,0,7.002859891531511,0.22686725046173242
0,3,31.5,0,0,6.518795727749295,-0.009991967350890594
0,1,31.5,0,0,5.234807032890913,0.09461544532885431
0,1,31.5,0,0,6.702988933286443,-0.05587765047127394
0,2,31.5,0,0,8.157533027808851,0.042370438842947895
0,2,31.5,0,0,8.153898966471086,-0.007228080947868688
0,2,31.5,0,0,6.709327180732299,0.04019979894561744
0,1,31.5,0,0,5.880207240356418,-0.12649871127200496
0,1,31.5,0,0,6.439786405158027,-0.05175698348068179
0,2,31.5,0,0,6.443565859107395,0.0478435324090509
0,1,31.5,0,0,6.5581163788991335,-0.08594203710101442
0,1,31.5,0,0,5.070705380085386,-0.05977992360279216
0,1,31.5,0,0,3.504571707389393,0.19370902868551954
0,1,31.5,0,0,5.845612892905855,-0.16597157117745326
0,1,31.5,0,0,7.655341579279354,-0.13974395372415013
0,1,31.5,0,0,9.46233469525065,-0.02199044719454668
0,1,31.5,0,0,7.079568327004805,-0.2599119804700472
0,2,31.5,0,0,7.963695242676024,0.02525019545632992
0,1,31.5,0,0,5.091921196904925,-0.03289011137283695
0,1,31.5,0,0,6.7146679806734175,-0.1816975316470685
0,1,31.5,0,0,2.852231824959988,0.12221618758594688
0,3,32.0,0,0,6.563489987671147,0.04408549307524605
0,1,32.0,0,0,5.056694679445943,0.05679404447605447
0,1,32.0,0,0,6.672343868783461,-0.14949401591649558
0,2,32.0,0,0,8.052715736226531,0.15099266245840734
0,2,32.0,0,0,7.834192794237063,-0.0023009348267298644
0,2,32.0,0,0,6.84124486143832,0.173153477187109
0,1,32.0,0,0,6.067586921882171,-0.10571446596305613
0,1,32.0,0,0,5.876990586944251,0.08122976669023606
0,2,32.0,0,0,5.7711464055346795,-0.09533132948107698
0,1,32.0,0,0,6.794021739419251,-0.029131895913403344
0,1,32.0,0,0,5.7512866473476105,-0.07902058714378185
0,1,32.0,0,0,4.810223312366746,0.040694742955376
0,1,32.0,0,0,5.99188976047884,-0.06302981229376184
0,1,32.0,0,0,7.212659517501385,-0.11620474339351246
0,1,32.0,0,0,8.964402142445264,0.07634691642864799
0,1,32.0,0,0,6.996780895075249,-0.2697410008140976
0,2,32.0,0,0,6.484011504080896,-0.006021021746406673
0,1,32.0,0,0,4.189382770777687,0.03242440632859145
0,1,32.0,0,0,5.747742277169116,0.0009605256914427899
0,1,32.0,0,0,4.8576986701379266,-0.014851433645260821
0,1,32.0,0,0,6.6583752134497,0.15376603063401412
0,1,32.0,0,0,5.947901135083818,0.19803239893939995
0,3,32.5,0,0,6.301817615373483,0.07695475472522369
